Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2021-02-26,2021,,369160,520000,Single Family,Detached House,3,3,1045,1.0234955,South
2021-02-26,2021,Waterbury,105530,168000,?,Detached House,3,2,952,1.0234955,North
2021-02-27,2021,Bridgeport,95430,249000,Single Family,Detached House,3,2,,1.0234955,West
2021-02-28,2021,Fairfield,375830,530000,Single Family,Detached House,3,1,911,1.0234955,North
2021-02-28,2021,,1841560,2335000,Single Family,Detached House,3,1,929,1.0234955,East
2021-02-28,2021,West Hartford,123830,185000,Single Family,Detached House,3,1,940,1.0234955,South
2021-03-01,2021,Fairfield,339990,390000,?,Detached House,3,3,978,1.0234955,East
2021-03-01,2021,Greenwich,2907730,3100000,Single Family,Detached House,3,3,936,1.0234955,North
2021-03-01,2021,Fairfield,315280,535000,Single Family,Detached House,3,3,,1.0234955,North
2021-03-04,2021,Waterbury,91610,165000,?,Detached House,3,1,,1.0234955,North
2021-03-04,2021,Waterbury,67800,115000,Single Family,Detached House,3,1,1037,1.0234955,South
2021-03-04,2021,Bridgeport,115080,173000,Single Family,Detached House,3,1,,1.0234955,East
2021-03-04,2021,Fairfield,379260,449000,?,Detached House,3,1,,1.0234955,East
2021-03-05,2021,,94430,98500,Single Family,Detached House,3,2,,1.0234955,East
2021-03-05,2021,West Hartford,304430,315000,Single Family,Detached House,3,1,960,1.0234955,East
2021-03-05,2021,Fairfield,451500,669000,Single Family,Detached House,3,3,1029,1.0234955,South
2021-03-05,2021,Stamford,269220,425000,?,Detached House,3,2,950,1.0234955,South
2021-03-08,2021,Greenwich,337260,550000,?,Detached House,3,2,1018,1.0234955,North
2021-03-08,2021,Stamford,844190,726500,Single Family,Detached House,3,2,950,1.0234955,West
2021-03-08,2021,Waterbury,67070,18250,Two Family,Duplex,4,2,1251,1.0234955,West
2021-03-08,2021,Bridgeport,,262500,Three Family,Triplex,6,4,1848,1.0234955,North
2021-03-11,2021,Waterbury,97850,216000,Single Family,Detached House,3,1,935,1.0234955,East
2021-03-12,2021,Waterbury,89030,155500,Single Family,Detached House,3,3,907,1.0234955,East
2021-03-12,2021,West Hartford,163590,262000,Single Family,Detached House,3,2,1050,1.0234955,South
2021-03-12,2021,Stamford,411150,545000,Single Family,Detached House,3,1,958,1.0234955,West
2021-03-13,2021,Bridgeport,119150,215000,Three Family,Triplex,6,4,1928,1.0234955,North
2021-03-13,2021,,766430,1125000,Single Family,Detached House,3,2,917,1.0234955,North
2021-03-14,2021,Fairfield,730170,904000,Single Family,Detached House,3,1,1039,1.0234955,North
2021-03-14,2021,,96690,103000,Single Family,Detached House,3,1,1050,1.0234955,North
2021-03-15,2021,Fairfield,393540,375000,Single Family,Detached House,3,3,,1.0234955,South
2021-03-15,2021,Greenwich,308630,550000,Single Family,Detached House,3,2,1083,1.0234955,East
2021-03-15,2021,Greenwich,,695000,Two Family,Duplex,4,4,1344,1.0234955,West
2021-03-18,2021,Greenwich,,1500000,Single Family,Detached House,3,1,,1.0234955,North
2021-03-18,2021,Stamford,300120,485000,Single Family,Detached House,3,3,1059,1.0234955,West
2021-03-18,2021,West Hartford,171780,315000,Single Family,Detached House,3,1,1067,1.0234955,East
2021-03-18,2021,Stamford,533790,701000,Single Family,Detached House,3,1,968,1.0234955,South
2021-03-18,2021,West Hartford,265510,300093,Single Family,Detached House,3,1,1080,1.0234955,North
2021-03-18,2021,Bridgeport,102750,275000,Two Family,Duplex,4,4,,1.0234955,North
2021-03-18,2021,Stamford,,242500,Single Family,Detached House,3,1,994,1.0234955,South
2021-03-19,2021,Fairfield,403410,804000,Single Family,Detached House,3,3,940,1.0234955,East
2021-03-19,2021,Stamford,219210,315000,?,Detached House,3,2,1080,1.0234955,North
2021-03-20,2021,Bridgeport,99060,195000,?,Duplex,4,2,1413,1.0234955,North
2021-03-20,2021,,364070,470000,?,Detached House,3,3,957,1.0234955,East
2021-03-21,2021,Waterbury,96590,35000,Two Family,Duplex,4,4,1435,1.0234955,East
2021-03-21,2021,Waterbury,64270,125000,Single Family,Detached House,3,1,,1.0234955,East
2021-03-21,2021,Waterbury,178740,260000,Single Family,Detached House,3,3,1032,1.0234955,West
2021-03-21,2021,Stamford,352170,566495,Three Family,Triplex,6,5,2063,1.0234955,East
2021-03-22,2021,Fairfield,626290,1150000,?,Detached House,3,1,984,1.0234955,East
2021-03-22,2021,Greenwich,947520,1360000,Single Family,Detached House,3,3,1024,1.0234955,South
2021-03-22,2021,Stamford,247860,390000,Single Family,Detached House,3,3,,1.0234955,South
2021-03-25,2021,West Hartford,117110,154000,Single Family,Detached House,3,3,1051,1.0234955,South
2021-03-25,2021,Waterbury,,98000,?,Detached House,3,3,998,1.0234955,North
2021-03-25,2021,Stamford,309310,520000,Single Family,Detached House,3,3,968,1.0234955,West
2021-03-25,2021,Greenwich,536200,600000,Single Family,Detached House,3,2,966,1.0234955,East
2021-03-25,2021,Bridgeport,128350,224000,Single Family,Detached House,3,2,1000,1.0234955,East
2021-03-25,2021,Waterbury,,124900,Single Family,Detached House,3,1,1040,1.0234955,East
2021-03-25,2021,Greenwich,2624230,3850000,Single Family,Detached House,3,1,991,1.0234955,South
2021-03-26,2021,Bridgeport,,288750,Single Family,Detached House,3,1,953,1.0234955,South
2021-03-27,2021,Bridgeport,129980,313000,Single Family,Detached House,3,2,926,1.0234955,West
2021-03-27,2021,,283340,175000,Two Family,Duplex,4,4,1438,1.0234955,West
2021-03-27,2021,Fairfield,293720,480000,Single Family,Detached House,3,1,1072,1.0234955,East
2021-03-28,2021,Greenwich,772520,1200000,Single Family,Detached House,3,2,948,1.0234955,West
2021-03-28,2021,Waterbury,60070,70000,Single Family,Detached House,3,3,1040,1.0234955,East
2021-03-28,2021,Waterbury,103830,325000,Three Family,Triplex,6,4,1862,1.0234955,East
2021-03-28,2021,Waterbury,113000,167500,Single Family,Detached House,3,2,1073,1.0234955,North
2021-03-29,2021,,500430,830000,Single Family,Detached House,3,1,967,1.0234955,South
2021-03-29,2021,Stamford,256180,512500,Single Family,Detached House,3,3,1013,1.0234955,South
2021-03-29,2021,,705320,1185000,Single Family,Detached House,3,1,,1.0234955,East
2021-04-01,2021,Bridgeport,74640,138000,Single Family,Detached House,3,2,965,1.0234955,East
2021-04-01,2021,West Hartford,660170,953000,Single Family,Detached House,3,2,1019,1.0234955,West
2021-04-01,2021,Bridgeport,78510,100700,Single Family,Detached House,3,1,936,1.0234955,North
2021-04-01,2021,Stamford,488870,755000,Single Family,Detached House,3,1,976,1.0234955,North
2021-04-01,2021,West Hartford,104790,130000,Single Family,Detached House,3,2,905,1.0234955,West
2021-04-02,2021,,123850,200000,Single Family,Detached House,3,3,,1.0234955,North
2021-04-02,2021,West Hartford,436870,571000,Single Family,Detached House,3,3,1023,1.0234955,North
2021-04-02,2021,,324410,370000,Single Family,Detached House,3,1,,1.0234955,West
2021-04-02,2021,West Hartford,324800,495000,Single Family,Detached House,3,1,1087,1.0234955,East
2021-04-03,2021,West Hartford,,283000,Single Family,Detached House,3,2,1069,1.0234955,West
2021-04-03,2021,Waterbury,106240,130000,?,Duplex,4,3,1402,1.0234955,East
2021-04-04,2021,Waterbury,55830,50000,Two Family,Duplex,4,2,1209,1.0234955,South
2021-04-04,2021,Bridgeport,198970,386000,Four Family,Fourplex,8,7,2650,1.0234955,North
2021-04-04,2021,,523760,800000,Single Family,Detached House,3,2,970,1.0234955,North
2021-04-04,2021,,2234400,3300000,Single Family,Detached House,3,2,908,1.0234955,East
2021-04-05,2021,Waterbury,,35000,Single Family,Detached House,3,2,990,1.0234955,East
2021-04-08,2021,Bridgeport,137830,252000,?,Detached House,3,1,1084,1.0234955,North
2021-04-08,2021,West Hartford,275520,329600,Single Family,Detached House,3,3,989,1.0234955,South
2021-04-08,2021,Bridgeport,181680,362628,Two Family,Duplex,4,3,1449,1.0234955,West
2021-04-09,2021,Stamford,320710,515000,Single Family,Detached House,3,3,1042,1.0234955,West
2021-04-09,2021,Stamford,424950,589000,Single Family,Detached House,3,1,1022,1.0234955,East
2021-04-09,2021,West Hartford,,172000,Single Family,Detached House,3,1,987,1.0234955,West
2021-04-09,2021,Bridgeport,103350,250000,Single Family,Detached House,3,1,1066,1.0234955,West
2021-04-10,2021,Fairfield,286510,42000,Single Family,Detached House,3,3,972,1.0234955,East
2021-04-11,2021,Bridgeport,94240,259000,Single Family,Detached House,3,2,901,1.0234955,East
2021-04-11,2021,Waterbury,55720,53000,Single Family,Detached House,3,2,948,1.0234955,West
2021-04-12,2021,Bridgeport,88730,40700,Single Family,Detached House,3,3,933,1.0234955,South
2021-04-12,2021,,438550,799000,Single Family,Detached House,3,1,,1.0234955,East
2021-04-12,2021,West Hartford,124530,254500,Single Family,Detached House,3,1,,1.0234955,North
2021-04-12,2021,Waterbury,113250,142000,Two Family,Duplex,4,4,1300,1.0234955,South
2021-04-15,2021,Greenwich,2836260,2900000,Single Family,Detached House,3,2,1089,1.0234955,East
2021-04-15,2021,Bridgeport,200290,315000,Single Family,Detached House,3,3,,1.0234955,West
2021-04-15,2021,Bridgeport,149410,278000,Single Family,Detached House,3,3,929,1.0234955,West
2021-04-16,2021,West Hartford,391300,625000,Single Family,Detached House,3,3,1087,1.0234955,East
2021-04-16,2021,Stamford,281690,460000,?,Detached House,3,1,,1.0234955,North
2021-04-17,2021,Waterbury,48140,128647,Single Family,Detached House,3,2,1007,1.0234955,West
2021-04-17,2021,,,6850000,?,Detached House,3,3,1090,1.0234955,East
2021-04-17,2021,Bridgeport,176730,355000,Four Family,Fourplex,8,7,2664,1.0234955,East
2021-04-17,2021,Fairfield,1722980,2455000,Single Family,Detached House,3,1,1018,1.0234955,South
2021-04-17,2021,Stamford,722870,1085000,Single Family,Detached House,3,2,1057,1.0234955,South
2021-04-17,2021,,90720,50000,Single Family,Detached House,3,2,932,1.0234955,South
2021-04-18,2021,Waterbury,71270,200000,Single Family,Detached House,3,2,915,1.0234955,West
2021-04-18,2021,West Hartford,346430,635000,?,Detached House,3,3,,1.0234955,West
2021-04-22,2021,Waterbury,57430,69500,Single Family,Detached House,3,3,983,1.0234955,South
2021-04-22,2021,,256620,285000,Single Family,Detached House,3,3,997,1.0234955,West
2021-04-23,2021,Waterbury,75400,127200,Single Family,Detached House,3,1,993,1.0234955,West
2021-04-23,2021,Bridgeport,107350,168000,Two Family,Duplex,4,2,1441,1.0234955,North
2021-04-24,2021,Greenwich,717290,1075000,Single Family,Detached House,3,1,906,1.0234955,West
2021-04-24,2021,Waterbury,,220000,?,Detached House,3,1,1015,1.0234955,North
2021-04-24,2021,Stamford,347670,550000,Single Family,Detached House,3,3,1038,1.0234955,North
2021-04-25,2021,Greenwich,716590,1100000,Single Family,Detached House,3,3,,1.0234955,South
2021-04-25,2021,Bridgeport,109250,101000,?,Detached House,3,3,958,1.0234955,South
2021-04-25,2021,Bridgeport,157100,141000,Single Family,Detached House,3,1,,1.0234955,West
2021-04-25,2021,Bridgeport,130790,230000,Single Family,Detached House,3,1,1054,1.0234955,South
2021-04-26,2021,Greenwich,991200,1500000,Single Family,Detached House,3,2,920,1.0234955,South
2021-04-26,2021,Stamford,343500,550000,Two Family,Duplex,4,4,1322,1.0234955,West
2021-04-26,2021,Waterbury,,65000,Single Family,Detached House,3,2,995,1.0234955,West
2021-04-26,2021,Stamford,419930,675000,Three Family,Triplex,6,6,2058,1.0234955,East
2021-04-26,2021,Waterbury,,23000,Three Family,Triplex,6,5,1824,1.0234955,South
2021-04-26,2021,,,415000,Single Family,Detached House,3,3,1045,1.0234955,South
2021-04-29,2021,Waterbury,108410,195000,?,Detached House,3,3,1003,1.0234955,South
2021-04-30,2021,Fairfield,256410,400000,Single Family,Detached House,3,3,964,1.0234955,North
2021-04-30,2021,Waterbury,71470,89900,Three Family,Triplex,6,5,1875,1.0234955,East
2021-04-30,2021,Greenwich,3588270,5350000,Single Family,Detached House,3,1,950,1.0234955,North
2021-04-30,2021,Greenwich,5958120,9400000,Single Family,Detached House,3,3,1080,1.0234955,West
2021-04-30,2021,Waterbury,66550,113000,Single Family,Detached House,3,3,938,1.0234955,North
2021-04-30,2021,Stamford,426400,450000,Single Family,Detached House,3,2,1032,1.0234955,East
2021-05-01,2021,West Hartford,,300000,?,Detached House,3,1,1050,1.0234955,West
2021-05-01,2021,Bridgeport,123490,180000,Single Family,Detached House,3,1,1035,1.0234955,South
2021-05-01,2021,Waterbury,88790,102000,?,Detached House,3,1,924,1.0234955,North
2021-05-01,2021,Stamford,,860000,Single Family,Detached House,3,3,1014,1.0234955,South
2021-05-01,2021,,17350,25000,Three Family,Triplex,6,4,1889,1.0234955,North
2021-05-01,2021,Bridgeport,145000,145000,Single Family,Detached House,3,1,960,1.0234955,East
2021-05-02,2021,Fairfield,356090,460000,Two Family,Duplex,4,3,1493,1.0234955,West
2021-05-02,2021,Waterbury,85300,113350,Single Family,Detached House,3,3,990,1.0234955,East
2021-05-02,2021,Greenwich,370930,628000,Single Family,Detached House,3,2,957,1.0234955,South
2021-05-02,2021,,136220,265000,Single Family,Detached House,3,2,937,1.0234955,West
2021-05-03,2021,Bridgeport,,350000,?,Duplex,4,4,1493,1.0234955,West
2021-05-03,2021,Waterbury,94330,102500,Three Family,Triplex,6,4,1973,1.0234955,West
2021-05-03,2021,Fairfield,457940,654200,Single Family,Detached House,3,3,1028,1.0234955,East
2021-05-03,2021,Waterbury,62900,77300,Single Family,Detached House,3,1,970,1.0234955,South
2021-05-03,2021,Fairfield,224280,40000,Single Family,Detached House,3,2,,1.0234955,East
2021-05-06,2021,,126210,260000,Two Family,Duplex,4,2,1216,1.0234955,East
2021-05-06,2021,,285340,515000,Single Family,Detached House,3,1,,1.0234955,North
2021-05-07,2021,Waterbury,81480,117000,Three Family,Triplex,6,5,2180,1.0234955,South
2021-05-07,2021,Waterbury,,180000,Two Family,Duplex,4,2,1429,1.0234955,North
2021-05-08,2021,,58910,110000,Three Family,Triplex,6,4,1847,1.0234955,South
2021-05-08,2021,,291140,515000,Two Family,Duplex,4,4,,1.0234955,South
2021-05-09,2021,Waterbury,89780,93600,Single Family,Detached House,3,2,1014,1.0234955,South
2021-05-10,2021,,161140,259900,?,Detached House,3,2,1060,1.0234955,North
2021-05-10,2021,Fairfield,303800,360000,Single Family,Detached House,3,2,1095,1.0234955,West
2021-05-13,2021,Waterbury,,117000,Single Family,Detached House,3,3,1045,1.0234955,West
2021-05-13,2021,West Hartford,209650,285000,Two Family,Duplex,4,4,1245,1.0234955,East
2021-05-13,2021,West Hartford,180320,280000,?,Detached House,3,1,1048,1.0234955,West
2021-05-13,2021,Fairfield,,350000,Single Family,Detached House,3,3,1007,1.0234955,West
2021-05-13,2021,Waterbury,73030,166000,Single Family,Detached House,3,2,,1.0234955,West
2021-05-13,2021,,90280,192500,Single Family,Detached House,3,2,1091,1.0234955,North
2021-05-13,2021,,31910,221450,Single Family,Detached House,3,2,1062,1.0234955,West
2021-05-14,2021,Waterbury,106690,45000,Single Family,Detached House,3,1,1042,1.0234955,North
2021-05-14,2021,Waterbury,91670,157750,Three Family,Triplex,6,5,,1.0234955,East
2021-05-14,2021,Waterbury,99610,215000,Single Family,Detached House,3,3,961,1.0234955,North
2021-05-15,2021,Bridgeport,114600,227000,Single Family,Detached House,3,3,941,1.0234955,West
2021-05-15,2021,Stamford,407650,745000,Single Family,Detached House,3,3,1059,1.0234955,West
2021-05-16,2021,Bridgeport,,250000,Single Family,Detached House,3,3,1064,1.0234955,North
2021-05-16,2021,Greenwich,1946140,2500000,Single Family,Detached House,3,3,1049,1.0234955,North
2021-05-16,2021,Waterbury,31000,130000,Three Family,Triplex,6,6,1921,1.0234955,East
2021-05-17,2021,Greenwich,910350,1250000,Single Family,Detached House,3,2,,1.0234955,South
2021-05-17,2021,Stamford,365560,650000,Two Family,Duplex,4,3,1440,1.0234955,East
2021-05-20,2021,Waterbury,127800,173000,Single Family,Detached House,3,1,1003,1.0234955,North
2021-05-20,2021,Waterbury,89570,175610,Three Family,Triplex,6,4,2037,1.0234955,South
2021-05-20,2021,,,200000,Single Family,Detached House,3,1,958,1.0234955,North
2021-05-20,2021,Stamford,555090,692000,Single Family,Detached House,3,1,972,1.0234955,South
2021-05-20,2021,Fairfield,264110,475000,Single Family,Detached House,3,1,1018,1.0234955,East
2021-05-21,2021,West Hartford,,268000,Single Family,Detached House,3,1,,1.0234955,East
2021-05-21,2021,Bridgeport,75960,145000,Single Family,Detached House,3,3,1023,1.0234955,South
2021-05-22,2021,West Hartford,307020,380000,Single Family,Detached House,3,2,1020,1.0234955,South
2021-05-22,2021,Fairfield,640570,885000,Single Family,Detached House,3,2,1079,1.0234955,East
2021-05-23,2021,,555660,533336,Single Family,Detached House,3,1,,1.0234955,North
2021-05-23,2021,Stamford,,477500,Single Family,Detached House,3,3,998,1.0234955,West
2021-05-23,2021,Stamford,739190,1050000,Single Family,Detached House,3,2,1089,1.0234955,East
2021-05-23,2021,Waterbury,65040,72000,?,Detached House,3,3,936,1.0234955,South
2021-05-23,2021,Waterbury,,170000,Single Family,Detached House,3,3,,1.0234955,North
2021-05-23,2021,Stamford,442340,645000,Single Family,Detached House,3,1,1033,1.0234955,North
2021-05-23,2021,West Hartford,374150,765000,Single Family,Detached House,3,1,996,1.0234955,East
2021-05-23,2021,Stamford,,495000,Single Family,Detached House,3,1,971,1.0234955,South
2021-05-24,2021,Stamford,,330000,?,Duplex,4,3,1371,1.0234955,North
2021-05-24,2021,,,535000,Single Family,Detached House,3,2,1028,1.0234955,East
2021-05-24,2021,Greenwich,666190,870000,Single Family,Detached House,3,1,1062,1.0234955,East
2021-05-24,2021,Greenwich,1470770,2200000,Single Family,Detached House,3,3,1029,1.0234955,East
2021-05-24,2021,Bridgeport,,191000,Three Family,Triplex,6,6,2104,1.0234955,South
2021-05-28,2021,Waterbury,83430,156000,Single Family,Detached House,3,3,1091,1.0234955,South
2021-05-28,2021,Bridgeport,140160,199999,?,Duplex,4,2,1388,1.0234955,West
2021-05-28,2021,Fairfield,336910,340000,Single Family,Detached House,3,3,,1.0234955,East
2021-05-29,2021,Fairfield,506520,775000,Single Family,Detached House,3,3,910,1.0234955,East
2021-05-29,2021,Stamford,587860,798000,Single Family,Detached House,3,3,1021,1.0234955,North
